Keywords,TF-IDF
special,4.009916908545947
fund,4.34638914516716
sponsor,4.34638914516716
expenditure,4.703064089105893
rule,4.703064089105893
donation,4.703064089105893
district,4.703064089105893
community,4.703064089105893
jimenez,4.857214768933151
schedule,4.857214768933151
councilmember,4.857214768933151
committee,4.857214768933151
great,5.039536325727106
environment,5.039536325727106
chief,5.039536325727106
accept,5.039536325727106
approval,5.039536325727106
activity,5.039536325727106
oaks,5.039536325727106
result,5.2626798770413155
exempt,5.2626798770413155
physical,5.2626798770413155
toni,5.2626798770413155
temporary,5.2626798770413155
honorable,5.2626798770413155
taber,5.2626798770413155
september,5.2626798770413155
movie,5.2626798770413155
night,5.2626798770413155
project,5.2626798770413155
coffee,5.2626798770413155
free,5.2626798770413155
police,5.550361949493096
recommendation,5.550361949493096
list,5.550361949493096
health,5.550361949493096
group,5.550361949493096
individual,5.550361949493096
prize,5.550361949493096
raffle,5.550361949493096
purchase,5.550361949493096
regard,5.550361949493096
open,5.550361949493096
gift,5.550361949493096
fundraising,5.550361949493096
material,5.550361949493096
receive,5.550361949493096
park,5.550361949493096
cmc,5.550361949493096
report,5.550361949493096
use,5.550361949493096
support,5.550361949493096
expend,5.550361949493096
budget,5.550361949493096
ceqa,5.550361949493096
exceed,5.550361949493096
business,5.550361949493096
department,5.550361949493096
card,5.550361949493096
drive,5.550361949493096
disclosure,5.550361949493096
cash,5.550361949493096
process,5.955827057601261
proceed,5.955827057601261
relation,5.955827057601261
southside,5.955827057601261
post,5.955827057601261
submit,5.955827057601261
place,5.955827057601261
procedure,5.955827057601261
prior,5.955827057601261
question,5.955827057601261
pursuant,5.955827057601261
removal,5.955827057601261
snow,5.955827057601261
rd,5.955827057601261
sergio,5.955827057601261
recommend,5.955827057601261
safety,5.955827057601261
review,5.955827057601261
rev,5.955827057601261
recreation,5.955827057601261
referral,5.955827057601261
permanent,5.955827057601261
relate,5.955827057601261
requirement,5.955827057601261
social,5.955827057601261
resident,5.955827057601261
land,5.955827057601261
organization,5.955827057601261
family,5.955827057601261
exist,5.955827057601261
ensure,5.955827057601261
engagement,5.955827057601261
enable,5.955827057601261
effect,5.955827057601261
distancing,5.955827057601261
directly,5.955827057601261
direction,5.955827057601261
february,5.955827057601261
cottle,5.955827057601261
clean,5.955827057601261
citywide,5.955827057601261
center,5.955827057601261
budgetary,5.955827057601261
background,5.955827057601261
associate,5.955827057601261
appropriate,5.955827057601261
analysis,5.955827057601261
administrative,5.955827057601261
compliance,5.955827057601261
financial,5.955827057601261
food,5.955827057601261
friendly,5.955827057601261
opportunity,5.955827057601261
observance,5.955827057601261
normal,5.955827057601261
neighborhood,5.955827057601261
negligible,5.955827057601261
minor,5.955827057601261
member,5.955827057601261
mask,5.955827057601261
local,5.955827057601261
litter,5.955827057601261
website,5.955827057601261
kind,5.955827057601261
issue,5.955827057601261
interest,5.955827057601261
include,5.955827057601261
hold,5.955827057601261
hear,5.955827057601261
graffiti,5.955827057601261
government,5.955827057601261
giusti,5.955827057601261
game,5.955827057601261
page,5.955827057601261
wellness,5.955827057601261
