Keywords,TF-IDF
holiday,3.756004594224246
observe,4.061386243775428
juneteenth,4.302548300592315
employee,4.302548300592315
june,4.397858480396641
effective,4.7545334243353725
pay,4.7545334243353725
day,4.7545334243353725
eligible,4.9086841041626315
department,5.091005660956586
recommendation,5.091005660956586
manager,5.091005660956586
recognize,5.091005660956586
recognition,5.091005660956586
cost,5.314149212270796
emancipation,5.314149212270796
result,5.314149212270796
black,5.314149212270796
jennifer,5.314149212270796
african,5.314149212270796
honorable,5.314149212270796
time,5.314149212270796
community,5.314149212270796
expect,5.314149212270796
outcome,5.601831284722577
opportunity,5.601831284722577
free,5.601831284722577
enslave,5.601831284722577
page,5.601831284722577
maguire,5.601831284722577
equity,5.601831284722577
leave,5.601831284722577
racial,5.601831284722577
know,5.601831284722577
coordinate,5.601831284722577
increase,5.601831284722577
people,5.601831284722577
year,5.601831284722577
smart,5.601831284722577
act,5.601831284722577
climate,5.601831284722577
classification,5.601831284722577
commission,5.601831284722577
american,5.601831284722577
addition,5.601831284722577
relation,5.601831284722577
budget,5.601831284722577
celebrate,5.601831284722577
slavery,5.601831284722577
mobility,6.0072963928307415
receive,6.0072963928307415
message,6.0072963928307415
systemic,6.0072963928307415
officially,6.0072963928307415
old,6.0072963928307415
national,6.0072963928307415
memo,6.0072963928307415
unbenefited,6.0072963928307415
tradition,6.0072963928307415
ultimately,6.0072963928307415
loss,6.0072963928307415
lieu,6.0072963928307415
library,6.0072963928307415
united,6.0072963928307415
water,6.0072963928307415
website,6.0072963928307415
jr,6.0072963928307415
texas,6.0072963928307415
structural,6.0072963928307415
outreach,6.0072963928307415
step,6.0072963928307415
recommend,6.0072963928307415
racism,6.0072963928307415
reflect,6.0072963928307415
question,6.0072963928307415
relate,6.0072963928307415
joseph,6.0072963928307415
progress,6.0072963928307415
productivity,6.0072963928307415
proclamation,6.0072963928307415
schembri,6.0072963928307415
president,6.0072963928307415
practice,6.0072963928307415
sign,6.0072963928307415
post,6.0072963928307415
police,6.0072963928307415
physical,6.0072963928307415
personal,6.0072963928307415
south,6.0072963928307415
specifically,6.0072963928307415
state,6.0072963928307415
outline,6.0072963928307415
organizational,6.0072963928307415
project,6.0072963928307415
absorb,6.0072963928307415
input,6.0072963928307415
dependent,6.0072963928307415
deliver,6.0072963928307415
currently,6.0072963928307415
coordination,6.0072963928307415
contribution,6.0072963928307415
conclusion,6.0072963928307415
commemorate,6.0072963928307415
close,6.0072963928307415
ceqa,6.0072963928307415
center,6.0072963928307415
celebration,6.0072963928307415
branch,6.0072963928307415
board,6.0072963928307415
biden,6.0072963928307415
betterment,6.0072963928307415
background,6.0072963928307415
authorization,6.0072963928307415
activity,6.0072963928307415
add,6.0072963928307415
additional,6.0072963928307415
administration,6.0072963928307415
administrative,6.0072963928307415
adoption,6.0072963928307415
director,6.0072963928307415
agreement,6.0072963928307415
allow,6.0072963928307415
americans,6.0072963928307415
analysis,6.0072963928307415
apply,6.0072963928307415
approximately,6.0072963928307415
attorney,6.0072963928307415
airport,6.0072963928307415
january,6.0072963928307415
disrupt,6.0072963928307415
end,6.0072963928307415
inhumanity,6.0072963928307415
inequality,6.0072963928307415
independence,6.0072963928307415
include,6.0072963928307415
improve,6.0072963928307415
important,6.0072963928307415
implication,6.0072963928307415
impact,6.0072963928307415
human,6.0072963928307415
work,6.0072963928307415
historic,6.0072963928307415
hall,6.0072963928307415
granger,6.0072963928307415
gordon,6.0072963928307415
goal,6.0072963928307415
general,6.0072963928307415
galveston,6.0072963928307415
energy,6.0072963928307415
ensure,6.0072963928307415
environment,6.0072963928307415
environmental,6.0072963928307415
essential,6.0072963928307415
estimate,6.0072963928307415
effect,6.0072963928307415
evaluation,6.0072963928307415
exist,6.0072963928307415
facility,6.0072963928307415
federal,6.0072963928307415
federally,6.0072963928307415
fire,6.0072963928307415
freedom,6.0072963928307415
executive,6.0072963928307415
honor,6.0072963928307415
