Keywords,TF-IDF
line,3.925274629577225
foot,4.084904775169109
way,4.4252305811063115
street,4.4526295552944255
point,4.570412590950809
clara,4.703943983575332
santa,4.703943983575332
record,4.778051955729055
lot,4.817272668882335
avenue,4.900654277821387
describe,4.900654277821387
property,5.091709514584096
coleman,5.091709514584096
northeasterly,5.091709514584096
north,5.145776735854371
west,5.145776735854371
parcel,5.145776735854371
south,5.145776735854371
southwesterly,5.20293514969432
county,5.20293514969432
area,5.20293514969432
distance,5.328098292648326
northwesterly,5.3970911641352775
deed,5.3970911641352775
right,5.3970911641352775
grant,5.3970911641352775
official,5.471199136288999
leave,5.471199136288999
east,5.471199136288999
wondo,5.5512418439625355
earthquake,5.638253220952166
central,5.73356340075649
curve,5.73356340075649
southeasterly,5.73356340075649
radius,5.73356340075649
angle,5.73356340075649
job,5.838923916414316
july,5.838923916414316
aviation,5.838923916414316
new,5.838923916414316
begin,5.838923916414316
exhibit,5.838923916414316
page,5.9567069520707
arc,6.090238344695223
champion,6.090238344695223
square,6.090238344695223
map,6.090238344695223
course,6.244389024522481
permit,6.244389024522481
land,6.244389024522481
attach,6.244389024522481
project,6.244389024522481
adjustment,6.244389024522481
improvement,6.244389024522481
eir,6.244389024522481
recommendation,6.244389024522481
ave,6.244389024522481
stadium,6.244389024522481
limit,6.426710581316436
hereof,6.426710581316436
hereto,6.426710581316436
acre,6.426710581316436
reference,6.426710581316436
contain,6.426710581316436
description,6.426710581316436
airport,6.6498541326306455
dedication,6.6498541326306455
define,6.6498541326306455
sheet,6.6498541326306455
accept,6.6498541326306455
scott,6.6498541326306455
scale,6.6498541326306455
approval,6.6498541326306455
hereon,6.6498541326306455
adjust,6.6498541326306455
non,6.6498541326306455
radial,6.6498541326306455
legal,6.6498541326306455
december,6.6498541326306455
boulevard,6.6498541326306455
building,6.6498541326306455
bear,6.6498541326306455
paypal,6.6498541326306455
certain,6.6498541326306455
cj,6.6498541326306455
system,6.6498541326306455
location,6.6498541326306455
dedicated,6.6498541326306455
tangent,6.6498541326306455
park,6.6498541326306455
field,6.6498541326306455
ordinance,6.6498541326306455
construct,6.6498541326306455
private,6.6498541326306455
corner,6.6498541326306455
portion,6.6498541326306455
