Keywords,TF-IDF
house,4.494451005471721
historic,4.620744730796012
property,4.640162816653115
contract,4.883108995263504
act,5.239783939202236
preservation,5.239783939202236
landmark,5.239783939202236
mill,5.276151583373111
year,5.393934619029494
south,5.576256175823449
historical,5.627549470210999
street,5.681616691481276
building,5.738775105321224
designation,5.86393824827523
plan,5.9329311197621815
owner,5.9329311197621815
normandin,6.007039091915903
analysis,6.007039091915903
doobie,6.007039091915903
brother,6.007039091915903
work,6.007039091915903
hastings,6.0870817995894395
nos,6.0870817995894395
page,6.17409317657907
automobile,6.17409317657907
policy,6.17409317657907
window,6.17409317657907
design,6.17409317657907
architectural,6.17409317657907
state,6.17409317657907
residence,6.17409317657907
rehabilitation,6.269403356383394
business,6.269403356383394
build,6.269403356383394
single,6.269403356383394
maintenance,6.269403356383394
general,6.269403356383394
code,6.269403356383394
neighborhood,6.37476387204122
band,6.37476387204122
family,6.37476387204122
figure,6.37476387204122
live,6.37476387204122
interior,6.37476387204122
requirement,6.37476387204122
permit,6.37476387204122
period,6.37476387204122
local,6.37476387204122
ordinance,6.492546907697604
contribute,6.492546907697604
provision,6.492546907697604
park,6.492546907697604
district,6.492546907697604
landmarks,6.492546907697604
early,6.492546907697604
wood,6.492546907697604
staff,6.492546907697604
application,6.492546907697604
architecture,6.492546907697604
use,6.492546907697604
interest,6.626078300322127
john,6.626078300322127
location,6.626078300322127
louis,6.626078300322127
preserve,6.626078300322127
secretary,6.626078300322127
commission,6.626078300322127
area,6.626078300322127
structure,6.626078300322127
history,6.626078300322127
wesley,6.626078300322127
architect,6.626078300322127
development,6.626078300322127
exterior,6.626078300322127
criterion,6.626078300322127
style,6.626078300322127
maintain,6.780228980149385
standard,6.780228980149385
residential,6.780228980149385
conformance,6.780228980149385
johnston,6.780228980149385
treatment,6.780228980149385
include,6.780228980149385
incentive,6.780228980149385
cultural,6.780228980149385
value,6.780228980149385
goal,6.780228980149385
designate,6.780228980149385
finding,6.780228980149385
different,6.780228980149385
tom,6.780228980149385
naglee,6.780228980149385
tax,6.780228980149385
rock,6.780228980149385
section,6.780228980149385
repair,6.780228980149385
association,6.780228980149385
promote,6.780228980149385
roll,6.780228980149385
original,6.780228980149385
project,6.780228980149385
regional,6.96255053694334
restore,6.96255053694334
significance,6.96255053694334
home,6.96255053694334
warren,6.96255053694334
create,6.96255053694334
consistent,6.96255053694334
sense,6.96255053694334
white,6.96255053694334
sell,6.96255053694334
replace,6.96255053694334
identification,6.96255053694334
schedule,6.96255053694334
attachment,6.96255053694334
lauren,6.96255053694334
life,6.96255053694334
identify,6.96255053694334
national,6.96255053694334
son,6.96255053694334
music,6.96255053694334
frame,6.96255053694334
engineering,6.96255053694334
north,6.96255053694334
old,6.96255053694334
overhang,6.96255053694334
resident,6.96255053694334
art,6.96255053694334
culture,6.96255053694334
community,6.96255053694334
locate,6.96255053694334
person,6.96255053694334
place,6.96255053694334
hearing,6.96255053694334
necessary,6.96255053694334
foster,7.1856940882575495
gable,7.1856940882575495
founder,7.1856940882575495
song,7.1856940882575495
façade,7.1856940882575495
father,7.1856940882575495
report,7.1856940882575495
wife,7.1856940882575495
estelle,7.1856940882575495
establish,7.1856940882575495
envision,7.1856940882575495
enter,7.1856940882575495
yard,7.1856940882575495
end,7.1856940882575495
embodiment,7.1856940882575495
west,7.1856940882575495
revise,7.1856940882575495
identity,7.1856940882575495
guide,7.1856940882575495
special,7.1856940882575495
nature,7.1856940882575495
municipal,7.1856940882575495
minimum,7.1856940882575495
east,7.1856940882575495
master,7.1856940882575495
lu,7.1856940882575495
significant,7.1856940882575495
restoration,7.1856940882575495
laan,7.1856940882575495
krista,7.1856940882575495
know,7.1856940882575495
knee,7.1856940882575495
july,7.1856940882575495
porch,7.1856940882575495
prepare,7.1856940882575495
trim,7.1856940882575495
type,7.1856940882575495
influence,7.1856940882575495
improvement,7.1856940882575495
santa,7.1856940882575495
utilize,7.1856940882575495
qualified,7.1856940882575495
heritage,7.1856940882575495
van,7.1856940882575495
great,7.1856940882575495
notification,7.1856940882575495
accessory,7.1856940882575495
characteristic,7.1856940882575495
construct,7.1856940882575495
company,7.1856940882575495
aesthetic,7.1856940882575495
character,7.1856940882575495
bay,7.1856940882575495
director,7.1856940882575495
bargeboard,7.1856940882575495
address,7.1856940882575495
commercial,7.1856940882575495
burton,7.1856940882575495
county,7.1856940882575495
distinguish,7.1856940882575495
archive,7.1856940882575495
dealer,7.1856940882575495
brace,7.1856940882575495
clara,7.1856940882575495
awareness,7.1856940882575495
craftsman,7.1856940882575495
conform,7.1856940882575495
conservation,7.1856940882575495
shingle,7.47337616070933
zone,7.47337616070933
complete,7.47337616070933
lot,7.47337616070933
shogren,7.47337616070933
commit,7.47337616070933
set,7.47337616070933
column,7.47337616070933
available,7.47337616070933
locally,7.47337616070933
significantly,7.47337616070933
site,7.47337616070933
simmon,7.47337616070933
